id,title,summary,full_text,link,source,category,subcategory,location,impact,severity,keywords,timestamp,processed_at
1765345485684,EU releases 1.8 million in emergency assistance for Sri Lanka,"The European Union has released 1.8 million in emergency assistance for Sri Lanka, in response to the devastating landslide and floods in recent days. MORE..",President directs officials to calculate compensation in an orderly and fair manner (English),https://www.adaderana.lk/news/115804/eu-releases-18-million-in-emergency-assistance-for-sri-lanka,ada_derana,weather,floods,Sri Lanka,Severe weather conditions posing risks to public safety. Follow official warnings.,high,[],2025-12-10T11:14:45.684955,2025-12-10T11:14:45.685000
1765345485686,Govt urges public not to share personnel information with unauthorized individuals,The general public has been requested not to be misled by fraudulent messages and to refrain from sharing personal information with individuals who claimed to be involved in programmes to provide relief to those affected by Cyclone Ditwah. MORE..,President directs officials to calculate compensation in an orderly and fair manner (English),https://www.adaderana.lk/news/115803/govt-urges-public-not-to-share-personnel-information-with-unauthorized-individuals,ada_derana,weather,rainfall_alerts,Sri Lanka,Weather advisory in effect. Minor inconveniences possible.,low,[],2025-12-10T11:14:45.686338,2025-12-10T11:14:45.686383
1765353441388,Homeowners in landslide-prone areas provided with reports on risk level: NBRO,The National Building Research Organisation (NBRO) has extended landslide warnings issued to several areas based on current ground conditions and weather forecasts. MORE..,🔴LIVE | Ada Derana Midday Prime News Bulletin,https://www.adaderana.lk/news/115830/homeowners-in-landslide-prone-areas-provided-with-reports-on-risk-level-nbro-,ada_derana,weather,landslides,Sri Lanka,Weather-related disruptions expected. Stay informed about updates.,medium,[],2025-12-10T13:27:21.388747,2025-12-10T13:27:21.388995
1765353441398,Heavy vehicles barred from using road over Kotmale Dam: Mahaweli Authority,"Heavy vehicles have been barred from using the road over the Kotmale Dam, the Mahaweli Development Authority (MDA) has announced. MORE..",🔴LIVE | Ada Derana Midday Prime News Bulletin,https://www.adaderana.lk/news/115829/heavy-vehicles-barred-from-using-road-over-kotmale-dam-mahaweli-authority,ada_derana,traffic,road_accident,Sri Lanka,Traffic information update for public awareness.,info,[],2025-12-10T13:27:21.398253,2025-12-10T13:27:21.398412
1765353441401,Family dog assists in locating bodies of seven victims in Ambokka landslide,"Highlands surrounding the Ambokka village within the Pallepola Divisional Secretariat area in Matale, have reportedly become increasingly unstable following recent heavy rains. MORE..",🔴LIVE | Ada Derana Midday Prime News Bulletin,https://www.adaderana.lk/news/115827/family-dog-assists-in-locating-bodies-of-seven-victims-in-ambokka-landslide,ada_derana,weather,rainfall_alerts,Sri Lanka,Weather advisory in effect. Minor inconveniences possible.,low,[],2025-12-10T13:27:21.401285,2025-12-10T13:27:21.401466
1765353441405,H-1B visa appointments postponed for many Indians amid US Social Media rules,The US State Departments new social media vetting policy has triggered massive disruptions for H-1B visa applicants in India as many appointments have been postponed to next year. The US Embassy in India issued an advisory to the visa applicants on Tuesday night. MORE..,🔴LIVE | Ada Derana Midday Prime News Bulletin,https://www.adaderana.lk/news/115826/h-1b-visa-appointments-postponed-for-many-indians-amid-us-social-media-rules,ada_derana,government,government_general,Sri Lanka,Policy changes announced. Impact on services expected.,medium,[],2025-12-10T13:27:21.404943,2025-12-10T13:27:21.405076
1765353441409,Google Maps begins updating Sri Lankas road network  Minister,"Google Maps has commenced updating information pertaining Sri Lankas road network covering around 12,000 kilometers, Minister of Transport Bimal Ratnayake has stated. MORE..",🔴LIVE | Ada Derana Midday Prime News Bulletin,https://www.adaderana.lk/news/115825/google-maps-begins-updating-sri-lankas-road-network-minister,ada_derana,traffic,bus_issues,Sri Lanka,Traffic information update for public awareness.,info,[],2025-12-10T13:27:21.409291,2025-12-10T13:27:21.409407
1765353441413,"Rebuilding Sri Lanka Fund receives Rs. 1,893 million thus far","The Rebuilding Sri Lanka programme, initiated to restore the country following the damage caused by Cyclone Ditwah, has received a total of Rs. 1,893 million in funding from domestic sources, overseas Sri Lankans, and various institutions, the Secretary to the Ministry of Finance, Dr. Harshana Suriyapperuma has stated. MORE..",🔴LIVE | Ada Derana Midday Prime News Bulletin,https://www.adaderana.lk/news/115824/rebuilding-sri-lanka-fund-receives-rs-1893-million-thus-far,ada_derana,weather,cyclones,Sri Lanka,Weather advisory in effect. Minor inconveniences possible.,low,[],2025-12-10T13:27:21.413208,2025-12-10T13:27:21.413443
1765353441415,"Over 50,000 tourists arrive in first eight days of December","A total of 50,222 tourists have arrived in the country thus far in December, data from the Sri Lanka Tourism Development Authority (SLTDA) shows. MORE..",🔴LIVE | Ada Derana Midday Prime News Bulletin,https://www.adaderana.lk/news/115823/over-50000-tourists-arrive-in-first-eight-days-of-december,ada_derana,general,general_news,Sri Lanka,General news update for public information,info,[],2025-12-10T13:27:21.415808,2025-12-10T13:27:21.415940
1765353441417,"Landslide in Bogahapathana, no injuries or casualties reported","A landslide has been reported in Bogahapathana, Meegahakiula. MORE..",🔴LIVE | Ada Derana Midday Prime News Bulletin,https://www.adaderana.lk/news/115821/landslide-in-bogahapathana-no-injuries-or-casualties-reported,ada_derana,weather,landslides,Sri Lanka,Weather advisory in effect. Minor inconveniences possible.,low,[],2025-12-10T13:27:21.417795,2025-12-10T13:27:21.417932
1765353441419,"Britain sanctions Russian, Chinese entities over disinfo, cyber threats",Britain on Tuesday (Dec 9) sanctioned entities it accused of distorting information in favour of Russia as well as two Chinese companies for alleged cyber activities against the United Kingdom and its allies. MORE..,🔴LIVE | Ada Derana Midday Prime News Bulletin,https://www.adaderana.lk/news/115820/britain-sanctions-russian-chinese-entities-over-disinfo-cyber-threats,ada_derana,general,general_news,Sri Lanka,General news update for public information,info,[],2025-12-10T13:27:21.419102,2025-12-10T13:27:21.419211
1765353441421,Youth succumbs following sudden explosion at fireworks factory in Katana,"A youth has died following a sudden explosion at a fireworks manufacturing factory in Kimbulapitiya, Katana, police stated. MORE..",🔴LIVE | Ada Derana Midday Prime News Bulletin,https://www.adaderana.lk/news/115818/youth-succumbs-following-sudden-explosion-at-fireworks-factory-in-katana,ada_derana,safety,fires,Sri Lanka,Safety advisory issued. Public advised to remain vigilant.,low,[],2025-12-10T13:27:21.421515,2025-12-10T13:27:21.421603
1765353441423,Individual arrested over theft of telecom transmission cables in Rambukkana,"An individual has been arrested in connection with the theft of cables installed on a telecommunication transmission tower located in Yatagama, Rambukkana, police stated. MORE..",🔴LIVE | Ada Derana Midday Prime News Bulletin,https://www.adaderana.lk/news/115817/individual-arrested-over-theft-of-telecom-transmission-cables-in-rambukkana,ada_derana,crime,arrests,Sri Lanka,Minor criminal incident reported. Increased police presence.,low,[],2025-12-10T13:27:21.423156,2025-12-10T13:27:21.423230
1765353441424,Train delays reported along the Main Line,"Trains operating along the main line are currently experiencing delays, Sri Lanka Railways has stated. MORE..",🔴LIVE | Ada Derana Midday Prime News Bulletin,https://www.adaderana.lk/news/115816/train-delays-reported-along-the-main-line,ada_derana,traffic,train_delays,Sri Lanka,Minor traffic updates. Motorists advised to exercise caution.,low,[],2025-12-10T13:27:21.424223,2025-12-10T13:27:21.424305
1765353441425,Zelenskiy says he is open to elections if US ensures security,Ukrainian President Volodymyr Zelenskiy said on Tuesday he was prepared to hold elections within three months if the U.S. and Kyivs other allies could ensure the security of the vote. MORE..,🔴LIVE | Ada Derana Midday Prime News Bulletin,https://www.adaderana.lk/news/115815/zelenskiy-says-he-is-open-to-elections-if-us-ensures-security,ada_derana,weather,rainfall_alerts,Sri Lanka,Weather information update for planning purposes.,info,[],2025-12-10T13:27:21.425930,2025-12-10T13:27:21.426037
1765353441427,Sri Lanka secures US$ 30 million World Bank loan for renewable energy projects,"The Government of Sri Lanka has arranged a loan of US$ 30 million from the International Development Association of the World Bank Group to finance the implementation of the secure, affordable and sustainable energy for Sri Lanka Project. MORE..",🔴LIVE | Ada Derana Midday Prime News Bulletin,https://www.adaderana.lk/news/115814/sri-lanka-secures-us-30-million-world-bank-loan-for-renewable-energy-projects,ada_derana,government,government_general,Sri Lanka,Public administration update.,info,[],2025-12-10T13:27:21.427553,2025-12-10T13:27:21.427660
